DEPT[M],CALIPER[,DEN(CDL),RES(16N),RES(64N),RES[OHM],SANG[DEG,SP[MM],GAM(NAT)
395.28,10.663,2.3444,12.1314,10.1712,29.2858,1.26864,-179.839,239.498
395.3,10.6598,2.40529,12.1314,10.1712,29.111,1.26864,-177.762,242.68
395.32,10.6616,2.39262,12.0398,10.1712,29.1108,1.26864,-177.759,248.517
395.34,10.6616,2.37262,12.2231,10.1712,28.9358,1.26864,-177.759,252.774
395.36,10.6616,2.42283,12.2231,10.2175,28.8193,1.26864,-177.759,251.183
395.38,10.6612,2.33095,12.2231,10.2176,28.8191,1.27034,-177.759,251.712
395.4,10.6612,2.33929,12.2231,10.2176,28.9358,1.28259,-177.759,258.616
395.42,10.6598,2.33181,12.2688,10.1712,29.1688,1.28259,-177.759,261.797
395.44,10.6635,2.13046,12.2689,10.1712,29.1691,1.28259,-177.759,263.395
395.46,10.663,2.16258,12.2689,10.1248,29.2274,1.28259,-177.759,258.093
395.48,10.663,2.3599,12.3147,9.9856,29.5187,1.28259,-180.02,252.782
395.5,10.6621,2.28698,12.3148,9.98539,29.5191,1.28259,-180.024,254.367
395.52,10.6621,2.33227,12.3605,9.84627,29.6356,1.28259,-180.024,253.837
395.54,10.6621,2.32318,12.3606,9.61419,29.6358,1.28259,-180.024,251.715
395.56,10.6612,2.30089,12.3606,9.5674,29.6358,1.2809,-180.024,254.898
395.58,10.6612,2.35795,12.3606,9.5674,29.4611,1.27145,-180.024,251.717
395.6,10.6612,2.37106,12.3606,9.42806,29.4608,1.27144,-180.024,255.429
395.62,10.6612,2.27182,12.3606,9.33518,29.5191,1.27144,-180.024,257.022
395.64,10.6598,2.29522,12.3606,9.33518,29.5191,1.27144,-177.516,261.795
395.66,10.6612,2.27161,12.4981,9.24229,29.8692,1.27144,-177.512,262.333
395.68,10.6612,2.29022,12.4981,9.19592,29.9274,1.27144,-177.512,265.514
395.7,10.6612,2.20849,12.4066,9.19585,29.9275,1.27144,-177.512,261.807
395.72,10.6612,2.29184,12.544,9.1494,30.1025,1.27313,-177.512,257.553
395.74,10.6621,2.33335,12.544,9.01028,30.1025,1.27313,-177.512,249.07
395.76,10.6621,2.2482,12.544,9.01007,30.1025,1.27972,-177.512,243.755
395.78,10.6616,2.236,12.544,9.01007,29.7525,1.27973,-177.512,244.278
395.8,10.6621,2.41616,12.544,8.87095,29.6942,1.27973,-177.512,242.687
395.82,10.6598,2.42212,12.7729,8.87074,29.6942,1.27973,-180.37,240.033
395.84,10.6598,2.34481,12.7274,8.8243,29.3441,1.27973,-180.374,241.091
395.86,10.6598,2.22314,12.7732,8.73155,29.1694,1.27973,-180.374,240.031
395.88,10.6616,2.26997,12.7732,8.73141,29.1691,1.27973,-180.374,242.153
395.9,10.6616,2.29543,12.8649,8.8243,29.1108,1.2848,-180.374,242.684
395.92,10.6616,2.32217,12.8649,8.68518,28.8778,1.2848,-180.374,243.215
395.94,10.6616,2.36844,12.8649,8.73141,28.8774,1.2801,-180.374,239.498
395.96,10.6612,2.3221,13.048,8.73141,28.8192,1.2801,-180.374,238.968
395.98,10.6612,2.2579,12.911,8.73141,28.9938,1.2801,-180.374,236.316
396,10.6603,2.35749,12.9108,8.73141,28.9941,1.2801,-177.697,235.781
396.02,10.6621,2.38036,13.0023,8.73141,29.1106,1.2801,-177.697,233.66
396.04,10.6621,2.36483,12.9109,8.82415,29.169,1.2801,-177.697,233.657
396.06,10.6616,2.17942,12.9108,8.63852,29.1691,1.2801,-177.697,227.284
396.08,10.6612,2.17644,12.6361,8.63852,29.1691,1.27501,-177.697,223.042
396.1,10.663,2.19745,12.4064,8.63852,28.9941,1.27501,-177.697,216.132
396.12,10.663,2.34477,12.4064,8.59208,29.0524,1.29032,-177.697,217.726
396.14,10.6621,2.17191,11.9944,8.59208,29.0524,1.29032,-177.697,215.074
396.16,10.663,2.26086,11.4895,8.63852,28.9358,1.29032,-180.456,216.664
396.18,10.663,2.25957,11.1233,8.6849,29.1105,1.29032,-180.456,212.952
396.2,10.6617,2.27266,11.1227,8.68497,29.1108,1.29032,-180.456,210.825
396.22,10.6607,2.27883,10.8935,8.54564,28.9358,1.29032,-180.456,210.822
396.24,10.6654,2.29277,10.6646,8.54564,28.8775,1.29032,-180.456,210.822
396.26,10.6654,2.30915,10.6642,8.54564,28.8774,1.28697,-180.456,208.171
396.28,10.8502,2.35349,10.435,8.45275,28.6441,1.29985,-180.456,205.512
396.3,11.2207,2.32299,10.2977,8.49912,28.4111,1.29985,-180.456,200.209
396.32,11.3844,2.34801,10.2974,8.45282,28.4107,1.29985,-180.456,201.792
396.34,11.3847,2.28902,10.2057,8.45275,28.119,1.29985,-177.574,201.263
396.36,11.1079,2.42284,9.97686,8.49912,28.0608,1.29985,-177.574,202.324
396.38,10.7782,2.38671,9.97651,8.45275,28.5857,1.29985,-177.574,204.981
396.4,10.7782,2.31407,9.97651,8.45275,28.5857,1.29985,-177.574,203.919
396.42,10.4351,2.36492,9.93073,8.36,28.9935,1.29985,-177.574,200.737
396.44,10.4295,2.39652,9.93066,8.35986,29.0524,1.3148,-177.574,201.794
396.46,10.4253,2.37039,9.8391,8.35986,29.0524,1.30499,-177.574,202.855
396.48,10.4253,2.47645,9.93052,8.49898,28.6447,1.30497,-177.574,210.28
396.5,10.4192,2.50925,9.93066,8.35986,28.4107,1.30497,-177.574,217.195
396.52,10.4179,2.4233,10.068,8.35986,28.4107,1.30497,-179.856,219.315
396.54,10.4179,2.42076,10.3429,8.40623,28.3525,1.30497,-179.859,216.668
396.56,10.4141,2.36735,10.6642,8.35986,28.294,1.30497,-179.859,221.974
396.58,10.4127,2.39349,10.6642,8.35986,28.294,1.30497,-179.859,224.625
396.6,10.4109,2.43343,10.6642,8.4063,28.4107,1.30497,-179.859,226.222
396.62,10.4109,2.3742,10.8018,8.31342,28.2357,1.30497,-179.859,227.284
396.64,10.4072,2.47475,10.8018,8.31342,28.2357,1.30887,-179.859,227.284
396.66,10.4044,2.38015,10.8476,8.22053,28.294,1.30888,-179.859,226.753
396.68,10.4044,2.32263,10.7103,8.31328,28.294,1.30888,-177.001,234.176
396.7,10.4039,2.30193,10.7101,8.26704,28.294,1.30888,-176.997,240.02
396.72,10.396,2.42161,10.8476,8.26697,28.294,1.30888,-176.997,245.871
396.74,10.3923,2.47592,10.7561,8.26697,28.1193,1.30888,-176.997,249.052
396.76,10.3923,2.44322,10.7559,8.26697,28.0608,1.30888,-176.997,254.889
396.78,10.3849,2.31752,10.8476,8.26697,28.0607,1.26731,-176.997,259.678
396.8,10.3821,2.36135,10.8476,8.2206,27.9442,1.26731,-176.997,261.268
396.82,10.3779,2.35998,10.8476,8.22053,27.944,1.30944,-176.997,270.815
396.84,10.3779,2.29689,10.8476,8.31342,27.944,1.30951,-176.997,281.981
396.86,10.3733,2.28598,10.8934,8.31342,27.8275,1.30951,-179.382,287.814
396.88,10.3742,2.31753,10.8935,8.22053,27.5356,1.30951,-179.386,285.167
396.9,10.3742,2.33406,10.8018,8.12764,27.5356,1.30951,-179.386,281.45
396.92,10.3705,2.30818,10.8018,8.12764,27.4774,1.30951,-179.386,277.739
396.94,10.3672,2.38586,10.7559,8.17409,27.3023,1.30951,-179.386,278.795
396.96,10.3658,2.40223,10.7559,8.12771,27.3023,1.27144,-179.386,287.279
396.98,10.3658,2.24483,10.7559,8.12764,27.3605,1.29081,-179.386,292.064
397,10.3612,2.30812,10.7101,8.22053,27.3606,1.29084,-179.386,294.726
397.02,10.3556,2.35047,10.7101,8.12778,27.3606,1.29084,-179.386,293.135
397.04,10.3556,2.3152,10.7101,8.22039,27.3606,1.29084,-177.597,290.482
397.06,10.3496,2.28685,10.6642,8.22053,27.594,1.29084,-177.594,294.195
397.08,10.3454,2.37623,10.6642,8.2669,27.594,1.29084,-177.594,296.846
397.1,10.3422,2.38102,10.6642,8.35986,27.594,1.29084,-177.594,294.195
397.12,10.3422,2.34044,10.5725,8.35986,27.7107,1.29084,-177.594,295.257
397.14,10.3403,2.32324,10.5725,8.35986,27.7689,1.28929,-177.594,294.197
397.16,10.3403,2.33159,10.6184,8.59208,27.769,1.29278,-177.594,294.195
397.18,10.3371,2.31515,10.5726,8.59208,27.8272,1.29278,-177.594,293.665
397.2,10.3371,2.42426,10.5725,8.68482,28.1186,1.29278,-177.594,290.483
397.22,10.3371,2.35719,10.5267,8.68497,28.119,1.29278,-179.221,289.947
397.24,10.3371,2.3437,10.664,8.68497,28.2938,1.29278,-179.221,285.175
397.26,10.3371,2.34691,10.6642,8.82408,28.4105,1.29278,-179.221,277.214
397.28,10.3366,2.34691,10.5267,8.8243,28.4107,1.29278,-179.221,267.643
397.3,10.3366,2.37488,10.5267,8.8243,28.469,1.3239,-179.221,266.583
397.32,10.3371,2.34493,10.6182,8.91704,28.4108,1.32395,-179.221,267.642
397.34,10.3371,2.42218,10.6184,8.96363,28.4107,1.30152,-179.221,267.643
397.36,10.338,2.31287,10.6184,8.96363,28.1195,1.30152,-179.221,267.643
397.38,10.338,2.28345,10.5725,8.91718,28.0023,1.30152,-179.221,261.802
397.4,10.338,2.31936,10.5725,8.96363,28.0023,1.30152,-177.944,262.864
397.42,10.3352,2.34165,10.5268,8.96363,27.8858,1.30152,-177.944,268.696
397.44,10.3371,2.26714,10.435,8.96363,27.8273,1.30152,-177.944,274.547
397.46,10.3384,2.26582,10.435,8.91726,27.8273,1.30152,-177.944,278.258
397.48,10.3384,2.33207,10.435,9.00993,27.8856,1.35781,-177.944,274.022
397.5,10.3343,2.40142,10.435,9.01007,27.8857,1.35789,-177.944,270.829
397.52,10.3375,2.31232,10.2519,8.9637,27.7692,1.28102,-177.944,267.648
397.54,10.3375,2.29494,10.2516,9.01,27.769,1.28091,-177.944,269.234
397.56,10.3366,2.30812,10.2516,9.01007,27.7107,1.28091,-177.862,272.954
397.58,10.3366,2.26618,10.0685,9.01007,27.5942,1.28091,-177.862,271.363
397.6,10.338,2.30078,10.0682,8.96363,27.594,1.28091,-177.862,269.767
397.62,10.338,2.40418,10.0682,8.96363,27.244,1.28091,-177.862,271.892
397.64,10.338,2.34382,9.93087,8.96363,27.011,1.28091,-177.862,267.119
397.66,10.3361,2.25091,9.93066,8.91718,26.6606,1.35029,-177.862,261.802
397.68,10.3361,2.24563,9.93066,8.91718,26.6606,1.31925,-177.862,258.09
397.7,10.3357,2.25846,9.8391,8.96356,26.5441,1.31921,-177.862,261.266
397.72,10.3357,2.26179,9.93066,9.01007,26.1355,1.31921,-177.862,265.519
397.74,10.3366,2.26849,9.93066,9.01007,26.1355,1.31921,-177.78,268.7
397.76,10.3371,2.30518,9.93066,8.91733,25.8443,1.31921,-177.78,268.175
397.78,10.3371,2.4319,10.0224,8.87074,25.7272,1.31921,-177.78,271.36
397.8,10.338,2.38069,10.0224,8.87074,25.7272,1.31921,-177.78,272.951
397.82,10.3375,2.40909,10.1139,8.91711,25.4359,1.34422,-177.78,261.819
397.84,10.3366,2.34859,10.0682,8.87074,25.3771,1.34426,-177.78,249.588
397.86,10.3366,2.41102,10.0682,8.87074,25.2024,1.3335,-177.78,241.634
397.88,10.3357,2.39383,10.2057,8.91718,25.2021,1.33348,-177.78,241.091
397.9,10.3347,2.51198,10.2516,8.8243,25.3188,1.33348,-177.78,240.029
397.92,10.3347,2.51198,10.2516,8.91704,25.61,1.33348,-177.183,239.499
397.94,10.3357,2.56759,10.2057,8.91718,25.6105,1.33348,-177.182,238.967
397.96,10.3361,2.43524,10.2973,8.77807,26.193,1.33348,-177.182,239.497
397.98,10.3361,2.36267,10.2974,8.77785,26.8929,1.33348,-177.182,235.787
398,10.3361,2.39932,10.3433,8.77785,26.8939,1.34252,-177.182,233.657
398.02,10.3384,2.5614,10.3891,8.73148,27.4182,1.33238,-177.182,229.945
398.04,10.3371,2.56281,10.3434,8.73141,27.4772,1.33236,-177.182,226.758
398.06,10.3371,2.56281,10.3433,8.73141,27.4773,1.33236,-177.182,227.815
398.08,10.3357,2.49006,10.3891,8.73141,27.1861,1.33236,-177.182,230.997
398.1,10.3361,2.46995,10.3891,8.68497,26.9523,1.33236,-177.677,235.781
398.12,10.3361,2.48582,10.3891,8.68497,26.9523,1.33236,-177.677,235.25
398.14,10.3361,2.31048,10.3891,8.77771,26.661,1.33236,-177.677,231.008
398.16,10.3371,2.36208,10.2974,8.73141,26.7189,1.33236,-177.677,229.408
398.18,10.3375,2.39667,10.2974,8.73141,26.7189,1.35239,-177.677,232.59
398.2,10.3375,2.448,10.2974,8.77778,27.0102,1.33937,-177.677,228.883
398.22,10.3361,2.36499,10.2516,8.63852,27.3023,1.33935,-177.677,233.126
398.24,10.3384,2.36871,10.2516,8.82401,27.6518,1.33935,-177.677,243.2
398.26,10.3366,2.35879,10.1143,8.8243,27.6523,1.33935,-177.06,245.336
398.28,10.3366,2.50701,10.1141,8.73141,27.769,1.33935,-177.059,252.243
398.3,10.3366,2.26755,10.1141,8.68504,28.0602,1.33935,-177.059,253.834
398.32,10.3371,2.34403,10.1141,8.68497,28.0607,1.33935,-177.059,257.018
398.34,10.3375,2.33154,10.0682,8.63852,28.0023,1.35411,-177.059,262.333
398.36,10.3375,2.29849,10.0682,8.63852,28.0023,1.35411,-177.059,269.756
398.38,10.338,2.25905,10.0682,8.63852,28.0023,1.34445,-177.059,271.361
398.4,10.3361,2.26989,10.2057,8.63852,28.0607,1.34445,-177.059,278.264
398.42,10.3361,2.32894,10.2057,8.63852,28.0607,1.34445,-177.059,285.157
398.44,10.3366,2.31807,10.2974,8.63852,28.0607,1.34445,-178.294,293.664
398.46,10.3366,2.34701,10.1601,8.63852,28.0607,1.34445,-178.294,296.315
398.48,10.3357,2.27869,10.1599,8.59215,27.9442,1.34445,-178.294,296.849
398.5,10.3357,2.35632,10.3891,8.59208,27.944,1.34445,-178.294,295.788
398.52,10.3361,2.3119,10.3434,8.63845,27.944,1.35745,-178.294,295.258
398.54,10.3347,2.27968,10.2975,8.63852,27.944,1.35747,-178.294,294.727
398.56,10.3347,2.31039,10.2974,8.63852,27.944,1.35167,-178.294,296.85
398.58,10.3343,2.39923,10.3432,8.77764,27.944,1.35167,-178.294,301.092
398.6,10.3361,2.39102,10.3433,8.63852,27.8857,1.35167,-178.294,302.161
398.62,10.3357,2.38529,10.3433,8.73141,27.8857,1.35167,-176.482,306.409
398.64,10.3357,2.4183,10.3891,8.73141,28.0604,1.35167,-176.482,303.758
398.66,10.3329,2.50242,10.3433,8.77785,28.0607,1.35167,-176.482,301.63
398.68,10.3324,2.32236,10.3433,8.77785,28.0607,1.35167,-176.482,308.523
398.7,10.3324,2.33175,10.3433,8.77785,28.2354,1.36847,-176.482,310.654
398.72,10.3306,2.29985,10.3891,8.77785,28.3524,1.36849,-176.482,309.595
398.74,10.3296,2.28567,10.3891,8.68511,28.2941,1.36551,-176.482,313.837
398.76,10.3282,2.31369,10.3434,8.68497,28.294,1.3655,-176.482,315.434
398.78,10.3282,2.39875,10.2516,8.68497,28.4107,1.3655,-176.482,308.002
398.8,10.3287,2.32549,10.2516,8.68497,28.469,1.3655,-178.415,304.821
398.82,10.3305,2.28473,10.4347,8.68497,28.4691,1.3655,-178.418,300.574
398.84,10.3306,2.27887,10.3433,8.54564,28.5274,1.3655,-178.418,292.071
398.86,10.3278,2.30417,10.3891,8.59201,28.5274,1.3655,-178.418,285.708
398.88,10.3287,2.38055,10.3891,8.59208,28.5274,1.373,-178.418,284.636
398.9,10.3287,2.34689,10.2974,8.54564,28.3524,1.3616,-178.418,288.354
398.92,10.3278,2.32238,10.2059,8.54564,28.4106,1.3616,-178.418,287.823
398.94,10.3259,2.44093,10.2057,8.54564,28.4107,1.3616,-178.418,285.167
398.96,10.3254,2.43515,10.3431,8.49926,28.3525,1.3616,-178.418,285.167
398.98,10.3254,2.43466,10.206,8.49919,28.4106,1.3616,-176.218,285.698
399,10.3236,2.47847,10.2057,8.49919,28.4107,1.3616,-176.215,281.45
399.02,10.3227,2.32826,10.2973,8.49919,28.1777,1.3616,-176.215,276.678
399.04,10.3227,2.32207,10.2059,8.40645,28.1774,1.3616,-176.215,275.61
399.06,10.3227,2.36742,10.2057,8.4063,27.8273,1.37484,-176.215,273.485
399.08,10.3217,2.28452,10.2973,8.4063,27.8273,1.36555,-176.215,268.713
399.1,10.3217,2.26909,10.2516,8.45275,27.769,1.36553,-176.215,262.864
399.12,10.3208,2.38774,10.2516,8.45275,27.419,1.36553,-176.215,255.96
399.14,10.3203,2.25534,10.3432,8.45275,27.419,1.36553,-178.332,252.249
399.16,10.3171,2.32425,10.4808,8.49919,27.419,1.36553,-178.335,249.588
399.18,10.3171,2.363,10.4808,8.40645,27.186,1.36553,-178.335,242.695
399.2,10.3175,2.41026,10.3893,8.4063,27.1856,1.36553,-178.335,242.684
399.22,10.3143,2.45275,10.5267,8.54564,27.0689,1.38077,-178.335,234.188
399.24,10.3143,2.4099,10.7556,8.45289,27.0689,1.38077,-178.335,229.946
399.26,10.3162,2.41329,10.7559,8.45275,27.0689,1.37611,-178.335,229.939
399.28,10.3129,2.41329,10.7559,8.45275,27.1273,1.3761,-178.335,226.753
399.3,10.3148,2.4109,10.7559,8.45275,27.4185,1.3761,-178.335,227.283
399.32,10.3148,2.46958,10.7559,8.45275,27.419,1.3761,-176.485,225.163
399.34,10.3101,2.56392,10.9393,8.45275,27.594,1.3761,-176.482,229.408
399.36,10.3092,2.49304,10.9393,8.40637,28.0017,1.3761,-176.482,229.939
399.38,10.3092,2.46014,10.9393,8.4063,28.0023,1.3761,-176.482,227.815
399.4,10.3069,2.42046,10.9393,8.45275,28.294,1.38948,-176.482,232.064
399.42,10.3064,2.43317,10.9851,8.40637,28.5853,1.38948,-176.482,231.003
399.44,10.3045,2.43951,10.9852,8.4063,28.8191,1.38707,-176.482,233.657
399.46,10.3045,2.39931,10.9394,8.45268,28.8191,1.38707,-176.482,230.475
399.48,10.3022,2.43518,10.9851,8.54549,28.6443,1.38707,-176.482,232.591
399.5,10.2994,2.37465,10.9852,8.45275,28.4107,1.38707,-178.397,236.843
399.52,10.2994,2.38204,10.8936,8.45275,28.4107,1.38707,-178.397,240.024
399.54,10.2957,2.4446,10.9392,8.49912,28.3525,1.38707,-178.397,243.211
399.56,10.2957,2.31058,10.9393,8.49919,28.6441,1.38707,-178.397,250.119
399.58,10.2957,2.31679,10.8478,8.49919,28.6441,1.39281,-178.397,252.24
399.6,10.2957,2.38954,10.8018,8.49919,28.6441,1.39058,-178.397,255.96
399.62,10.2939,2.35724,10.8018,8.45275,28.8774,1.39058,-178.397,258.085
399.64,10.2929,2.4052,10.8933,8.45275,28.8774,1.39058,-178.397,264.447
399.66,10.2929,2.43154,10.7559,8.49919,28.9358,1.39058,-178.397,266.581
399.68,10.2915,2.38048,10.7559,8.40645,29.1105,1.39058,-175.725,267.642
399.7,10.2878,2.42063,10.7559,8.4063,29.1108,1.39058,-175.72,269.764
399.72,10.2864,2.41926,10.7559,8.49919,29.1691,1.39058,-175.72,270.298
399.74,10.2864,2.37202,10.7559,8.45282,29.2856,1.39058,-175.72,271.359
399.76,10.2837,2.33836,10.7559,8.45275,29.2858,1.39441,-175.72,270.3
399.78,10.2827,2.35134,10.8476,8.35986,29.2275,1.39261,-175.72,265.519
399.8,10.2823,2.35086,10.8018,8.31349,29.111,1.39261,-175.72,271.882
399.82,10.2823,2.37935,10.8018,8.31342,29.1108,1.39261,-175.72,271.361
399.84,10.2804,2.37559,11.031,8.31342,29.4608,1.39261,-175.72,272.423
399.86,10.279,2.33001,10.9852,8.31342,29.4026,1.39261,-178.845,271.362
399.88,10.279,2.33733,10.9852,8.35986,29.6358,1.39261,-178.85,272.423
399.9,10.2767,2.37472,11.1227,8.35986,29.6358,1.39261,-178.85,267.112
399.92,10.2762,2.34583,11.26,8.26711,29.6941,1.39261,-178.85,267.642
399.94,10.2739,2.34029,11.2602,8.22053,29.9275,1.39453,-178.85,267.643
399.96,10.2739,2.30484,11.2602,8.22053,29.9275,1.39607,-178.85,268.704
399.98,10.273,2.28094,11.306,8.31327,30.1023,1.39607,-178.85,262.873
400,10.2693,2.3293,11.3061,8.17409,29.8108,1.39607,-178.85,258.085
400.02,10.2693,2.28427,11.3977,8.17409,29.8108,1.39607,-175.869,255.964
400.04,10.2702,2.31705,11.5351,8.26683,29.8108,1.39607,-175.865,258.081
400.06,10.2665,2.44945,11.5353,8.12764,29.6358,1.39607,-175.865,260.209
400.08,10.266,2.45041,11.6269,8.12764,29.6358,1.39607,-175.865,262.33
400.1,10.266,2.37612,11.6729,8.17409,29.7525,1.39415,-175.865,266.05
400.12,10.2665,2.30694,11.7187,8.26697,29.7525,1.39415,-175.865,261.802
400.14,10.2669,2.36617,11.7187,8.26697,29.7525,1.39812,-175.865,255.439
400.16,10.2646,2.38229,11.8563,8.0812,29.9275,1.39812,-175.865,251.712
400.18,10.2646,2.45016,11.9021,8.03483,30.1023,1.39812,-175.865,249.591
400.2,10.2646,2.35889,11.9021,8.03475,30.1025,1.39812,-178.805,254.89
400.22,10.2632,2.35642,11.9938,8.0812,30.2775,1.39812,-178.809,252.774
400.24,10.2632,2.41683,11.9938,7.98845,30.394,1.39812,-178.809,248.002
400.26,10.2623,2.3398,11.9938,7.98831,30.3942,1.39812,-178.809,245.874
400.28,10.259,2.35167,11.9938,7.98831,30.6859,1.39047,-178.809,245.871
400.3,10.2614,2.41937,12.0854,7.89557,31.0354,1.39047,-178.809,245.871
400.32,10.2614,2.32326,12.0855,7.98817,31.0359,1.39298,-178.809,250.112
400.34,10.26,2.30471,12.0397,7.98831,31.0359,1.39298,-178.809,248.526
400.36,10.2572,2.3407,12.0397,7.94194,31.2689,1.39298,-178.809,245.344
400.38,10.2581,2.35411,12.0397,7.94187,31.2693,1.39298,-176.606,239.498
400.4,10.2581,2.36906,11.948,7.94187,31.2693,1.39298,-176.606,236.843
400.42,10.2572,2.38403,11.6275,7.84912,31.3858,1.39298,-176.606,237.903
400.44,10.2553,2.39157,11.627,8.0812,31.2693,1.39298,-176.606,238.967
400.46,10.2572,2.31253,11.7186,8.0812,31.2693,1.39298,-176.606,237.376
400.48,10.2572,2.34573,11.5356,8.03483,31.3275,1.39497,-176.606,233.662
400.5,10.2535,2.30109,11.5353,8.03475,31.211,1.39498,-176.606,231.533
400.52,10.2498,2.31321,11.5353,8.03475,31.211,1.39498,-176.606,228.881
400.54,10.2507,2.37643,11.5353,7.98838,31.0945,1.39498,-176.606,235.24
400.56,10.2507,2.33909,11.5353,8.03475,30.8026,1.39498,-179.139,244.809
400.58,10.2479,2.39143,11.5353,8.03475,30.8026,1.39498,-179.139,251.171
400.6,10.2484,2.38642,11.627,8.12764,30.3942,1.39498,-179.139,250.119
400.62,10.2484,2.40158,11.4895,8.12764,29.8692,1.39498,-179.139,251.712
400.64,10.247,2.44812,11.4895,8.12764,29.8692,1.38355,-179.139,248
400.66,10.246,2.43619,11.4895,7.98831,29.9275,1.38936,-179.139,246.933
400.68,10.2456,2.44533,11.5353,8.12743,29.9858,1.38936,-179.139,246.402
400.7,10.2456,2.36913,11.5353,8.17402,29.8111,1.38936,-179.139,248.523
400.72,10.2456,2.31993,11.3978,8.17409,29.8108,1.38936,-176.276,250.65
400.74,10.2442,2.37267,11.4893,8.12771,29.9273,1.38936,-176.276,251.18
400.76,10.2442,2.37792,11.4895,8.22039,29.7528,1.38936,-176.276,249.06
400.78,10.2428,2.32188,11.4436,8.22053,29.7525,1.38936,-176.276,251.181
400.8,10.2405,2.31569,11.4894,8.17416,29.8107,1.38747,-176.276,258.604
400.82,10.2405,2.3783,11.4895,8.22046,29.6943,1.38746,-176.276,259.146
400.84,10.2405,2.22458,11.5353,8.22053,29.6942,1.39439,-176.276,254.898
400.86,10.2395,2.46552,11.5353,8.17416,30.1019,1.39439,-176.276,253.838
400.88,10.2395,2.27003,11.5812,8.22053,30.0442,1.39439,-176.276,252.774
400.9,10.2363,2.29831,11.5812,8.22053,30.0442,1.39439,-179.056,253.836
400.92,10.2363,2.28082,11.3981,8.17416,30.3937,1.39439,-179.056,252.246
400.94,10.2391,2.27744,11.3978,8.26697,30.4526,1.39439,-179.056,249.057
400.96,10.234,2.26465,11.3978,8.26697,30.4526,1.39439,-179.056,244.815
400.98,10.234,2.24871,11.352,8.2206,30.6856,1.38496,-179.056,237.916
401,10.2354,2.36599,11.3061,8.4063,30.7442,1.38495,-179.056,229.939
401.02,10.2354,2.26306,11.3061,8.4063,30.7442,1.3941,-179.056,227.819
401.04,10.2326,2.28061,11.3061,8.31356,30.8025,1.39411,-179.056,229.406
401.06,10.2326,2.21693,11.3978,8.45275,30.5692,1.39411,-179.056,226.753
401.08,10.2335,2.24258,11.3978,8.40637,30.2197,1.39411,-175.993,224.102
401.1,10.2335,2.28684,11.3519,8.4063,30.2192,1.39411,-175.988,229.408
401.12,10.2335,2.29088,11.4436,8.54564,29.8692,1.39411,-175.988,227.284
401.14,10.2335,2.22572,11.4436,8.49926,29.5779,1.39411,-175.988,223.573
401.16,10.2316,2.28956,11.3978,8.49919,29.5775,1.38661,-175.988,218.257
401.18,10.233,2.32038,11.5351,8.59194,29.5775,1.39418,-175.988,220.908
401.2,10.233,2.25807,11.5353,8.63845,29.461,1.39419,-175.988,223.033
401.22,10.234,2.20167,11.4895,8.63852,29.4608,1.39419,-175.988,222.505
401.24,10.2326,2.25769,11.5353,8.63852,29.2861,1.39419,-175.988,230.458
401.26,10.2326,2.28012,11.5353,8.59215,29.4023,1.39419,-178.558,236.303
