DEPT[M],GAM(NAT),CALIPER[,RES[OHM],RES(16N),DEN(CDL),RES(64N),SANG[DEG,SP[MV]
166.76,113.184,19.5634,55.9945,23.3284,2.3632,19.266,2.15527,8.49832
166.78,120.789,19.5634,54.5483,23.8231,2.3562,19.2204,2.15527,8.49832
166.8,124.938,19.5532,54.5439,23.8246,2.34949,19.2202,2.15527,8.49832
166.82,124.938,19.5489,53.2712,23.7797,2.34288,19.2202,2.15527,8.49832
166.84,129.087,19.5489,53.2673,23.7795,2.33639,19.2202,2.11859,8.49832
166.86,133.235,19.542,52.3989,23.5095,2.33044,19.2202,2.11848,9.3462
166.88,131.161,19.542,52.3969,23.5088,2.32459,19.2202,2.08929,9.34815
166.9,131.852,19.5305,51.6449,22.9242,2.3192,19.129,2.08922,9.34815
166.92,136.692,19.5189,51.6426,22.9224,2.3151,19.1287,2.08922,9.34815
166.94,140.841,19.5189,51.6426,22.2922,2.31196,19.3113,2.08922,9.34815
166.96,142.915,19.5067,51.6426,22.2908,2.31004,19.3117,2.08922,9.34815
166.98,139.458,19.5005,52.626,21.796,2.30936,19.1749,2.08922,9.34815
167,136.001,19.5005,52.6291,21.7945,2.30892,19.1745,2.08922,9.34815
167.02,133.927,19.4883,54.1343,21.2994,2.30864,19.2201,2.08922,9.34815
167.04,132.544,19.4883,54.1377,21.2983,2.30904,19.2202,2.08922,9.34815
167.06,131.852,19.483,54.8897,21.0734,2.30909,19.0834,2.08922,9.34815
167.08,131.852,19.4788,54.892,20.7126,2.30871,19.0829,2.03391,9.34815
167.1,136.001,19.4788,54.6606,20.7118,2.30903,19.1286,2.03378,10.0542
167.12,136.692,19.4788,54.6599,20.5319,2.30967,19.1287,2.00825,10.0563
167.14,134.618,19.4788,53.8501,20.5313,2.3109,18.9918,2.00817,10.0563
167.16,131.852,19.4764,53.8476,20.5313,2.31173,18.9914,2.00817,10.0563
167.18,130.47,19.4758,53.0377,20.5313,2.31266,18.9002,2.00817,10.0563
167.2,127.012,19.4758,53.0352,20.5763,2.31385,18.8999,2.00817,10.0563
167.22,121.481,19.4761,52.8037,20.5764,2.31497,18.8542,2.00817,10.0563
167.24,116.641,19.4751,52.8031,20.8913,2.31534,18.8541,2.00817,10.0563
167.26,118.024,19.4751,52.9188,20.8922,2.31536,18.6716,2.00817,10.0563
167.28,115.949,19.4758,52.9192,20.9372,2.31425,18.6711,2.00817,10.0563
167.3,113.875,19.4732,52.9192,20.9374,2.31204,18.808,2.00817,10.0563
167.32,110.418,19.4732,53.0349,21.0273,2.31005,18.8084,1.94458,10.016
167.34,105.578,19.4695,53.0352,21.0276,2.30745,18.8084,1.94439,10.0159
167.36,100.046,19.4695,53.4405,20.8926,2.30437,18.8084,1.88588,10.0159
167.38,96.5861,19.4682,53.4414,20.8922,2.30139,19.0823,1.88574,10.0159
167.4,92.4407,19.4685,53.615,20.8473,2.29829,19.0829,1.88574,10.0159
167.42,89.6749,19.4685,53.6155,20.8471,2.29583,19.0373,1.88574,10.0159
167.44,85.5263,19.4662,53.8471,20.7121,2.29268,19.0372,1.88574,10.0159
167.46,82.0691,19.4662,53.8476,20.7118,2.28933,19.3109,1.88574,10.0159
167.48,86.2178,19.4666,53.9633,20.6668,2.28631,19.3117,1.88574,10.0159
167.5,89.6749,19.4659,53.9636,20.6667,2.28374,19.2661,1.88574,10.0159
167.52,89.6749,19.4659,54.1373,20.5767,2.28114,19.266,1.88574,10.0159
167.54,88.2921,19.4656,54.1377,20.5764,2.27922,19.4029,1.83284,10.0159
167.56,82.7606,19.4626,54.2534,20.6214,2.27823,19.4033,1.83268,9.91501
167.58,84.8349,19.4626,54.2538,20.6216,2.27766,19.312,1.75694,9.91471
167.6,85.5263,19.4603,54.0802,20.7565,2.27786,19.3117,1.75677,9.91471
167.62,87.6006,19.4603,54.0797,20.7569,2.27797,19.3117,1.75677,9.91471
167.64,89.6749,19.458,53.8483,20.7569,2.2784,19.3117,1.75677,9.91471
167.66,91.7492,19.4537,53.8476,20.7569,2.27997,19.2204,1.75677,9.91471
167.68,92.4407,19.4537,53.4426,20.7569,2.2821,19.2202,1.75677,9.91471
167.7,95.8978,19.4514,53.4414,20.7569,2.28348,19.1746,1.75677,9.91471
167.72,101.429,19.4514,53.2677,20.3518,2.28387,19.1745,1.75677,9.91471
167.74,106.961,19.4501,53.2673,20.3509,2.28443,19.1288,1.75677,9.91471
167.76,112.492,19.4501,53.2095,20.036,2.28562,19.1287,1.75677,9.91471
167.78,109.035,19.4501,53.2093,20.0351,2.28714,19.0375,1.71914,9.91471
167.8,104.195,19.4501,53.2672,19.4049,2.2878,19.0372,1.71902,9.04663
167.82,104.886,19.4498,53.2673,19.4035,2.28881,18.9916,1.64498,9.04464
167.84,109.727,19.4498,53.0359,18.7738,2.29016,18.9914,1.64476,9.04464
167.86,112.492,19.4504,53.0352,18.7719,2.29051,19.0827,1.64476,9.04464
167.88,111.109,19.4504,53.0931,17.9173,2.29079,19.0829,1.64476,9.04464
167.9,117.332,19.4498,53.0933,17.9147,2.29131,19.2654,1.64476,9.04464
167.92,123.555,19.4498,52.7462,17.465,2.29224,19.266,1.64476,9.04464
167.94,125.63,19.4498,52.7451,17.4636,2.29367,19.403,1.64476,9.04464
167.96,125.63,19.4481,51.8774,17.0138,2.29442,19.4033,1.64476,9.04464
167.98,124.938,19.4412,51.8747,17.0124,2.29447,19.4033,1.64476,9.04464
168,123.555,19.4412,51.2384,16.8775,2.29516,19.4033,1.64476,9.04464
168.02,124.938,19.4303,51.2364,16.8771,2.29586,19.4033,1.62814,9.04464
168.04,127.704,19.4303,51.005,16.8771,2.29672,19.3577,1.62811,9.60946
168.06,124.938,19.4297,51.0043,16.8771,2.29727,19.3575,1.59588,9.61119
168.08,123.555,19.4287,50.8307,17.0121,2.29736,19.4032,1.59578,9.61119
168.1,127.704,19.4287,50.8303,17.0124,2.29803,19.4033,1.59578,9.61119
168.12,129.778,19.427,51.0617,17.3273,2.29781,19.4489,1.59578,9.61119
168.14,129.087,19.4244,51.0624,17.3282,2.29704,19.449,1.59578,9.61119
168.16,133.927,19.4244,51.3518,17.7333,2.29648,19.3577,1.59578,9.61119
168.18,135.31,19.4237,51.3525,17.7343,2.29547,19.3575,1.59578,9.61119
168.2,130.47,19.4237,51.5839,18.184,2.29415,19.3575,1.59578,9.61119
168.22,127.012,19.4214,51.5846,18.1854,2.29261,19.3575,1.59578,9.61119
168.24,127.704,19.4211,51.6424,18.7251,2.29062,19.3575,1.59578,9.61119
168.26,129.778,19.4211,51.6426,18.7268,2.28875,19.3575,1.58318,9.61119
168.28,132.544,19.4172,51.5269,19.4464,2.28685,19.3575,1.58314,9.89361
168.3,133.235,19.4172,51.5266,19.4486,2.28497,19.3575,1.56401,9.89447
168.32,128.395,19.4129,51.5266,19.8534,2.28404,19.4031,1.56397,9.89447
168.34,125.63,19.4093,51.5266,19.8546,2.28379,19.4033,1.56397,9.89447
168.36,128.395,19.4093,51.7581,20.1247,2.28405,19.2663,1.56397,9.89447
168.38,129.087,19.4033,51.7587,20.1253,2.28429,19.266,1.56397,9.89447
168.4,125.63,19.3961,51.9901,20.2153,2.28459,19.4029,1.56397,9.89447
168.42,124.938,19.3961,51.9908,20.2155,2.28526,19.4033,1.56397,9.89447
168.44,125.63,19.3902,51.9908,20.1255,2.28539,19.4489,1.56397,9.89447
168.46,122.864,19.3872,51.9908,20.1253,2.2853,19.449,1.56397,9.89447
168.48,124.247,19.3872,52.0486,20.0354,2.28588,19.449,1.56397,9.89447
168.5,121.481,19.3799,52.0488,20.0351,2.28654,19.449,1.54709,9.89447
168.52,117.332,19.3799,52.2225,20.0351,2.28694,19.449,1.54704,10.0156
168.54,119.407,19.373,52.2229,20.0351,2.28718,19.449,1.54321,10.0159
168.56,122.172,19.3658,52.2807,19.9002,2.28739,19.5403,1.54319,10.0159
168.58,121.481,19.3658,52.2809,19.9898,2.28845,19.5406,1.54319,10.0159
168.6,121.481,19.3598,52.1652,19.99,2.28931,19.4493,1.54319,10.0159
168.62,124.247,19.3598,52.1648,20.0349,2.28952,19.449,1.54319,10.0159
168.64,127.704,19.346,51.5864,20.0351,2.28877,19.6772,1.54319,10.0159
168.66,125.63,19.3388,51.5846,19.9901,2.28755,19.6778,1.54319,10.0159
168.68,125.63,19.3388,51.2953,19.99,2.28675,19.5866,1.54319,10.0159
168.7,126.321,19.3266,51.2945,20.0799,2.28577,19.5863,1.54319,10.0159
168.72,126.321,19.3154,51.1787,20.0802,2.28524,19.6776,1.54319,10.0159
168.74,123.555,19.3154,51.1784,20.0802,2.2853,19.6778,1.54039,10.1369
168.76,120.789,19.3055,51.4098,20.0802,2.28578,19.8603,1.54038,10.1373
168.78,117.332,19.3055,51.8155,20.1252,2.28644,19.8609,1.58453,10.1373
168.8,119.407,19.2966,51.8167,20.1253,2.28754,19.9066,1.58467,10.1373
168.82,129.087,19.2874,52.1638,20.0803,2.28901,19.9067,1.58467,10.1373
168.84,132.544,19.2874,52.1648,20.0802,2.29095,20.0892,1.58467,10.1373
168.86,130.47,19.2745,52.4543,20.2152,2.29284,20.0897,1.58467,10.1373
168.88,131.161,19.264,52.455,20.2155,2.29453,20.0897,1.58467,10.1373
168.9,129.778,19.264,52.5707,20.2605,2.2965,20.0897,1.58467,10.1373
168.92,129.778,19.2515,52.571,20.2606,2.29803,20.2266,1.58467,10.1373
168.94,127.012,19.2515,52.9763,20.1706,2.29919,20.227,1.58467,10.1373
168.96,128.395,19.2413,52.9772,20.1704,2.30006,20.0901,1.60936,10.1373
168.98,129.778,19.2248,53.0929,20.3503,2.30068,20.0897,1.60944,11.1862
169,131.852,19.2248,53.0933,20.3509,2.30152,20.0897,1.65694,11.1895
169.02,127.704,19.2073,53.4406,20.2609,2.30215,20.0897,1.65709,11.1895
169.04,124.938,19.2073,53.4414,20.2606,2.30275,19.7703,1.65709,11.1895
169.06,124.938,19.181,54.1934,20.4406,2.3029,19.7694,1.65709,11.1895
169.08,124.247,19.1705,54.1957,20.4411,2.30212,19.7237,1.65709,11.1895
169.1,122.172,19.1705,55.0056,20.5311,2.30009,19.7236,1.65709,11.1895
169.12,113.184,19.1583,55.0081,20.5313,2.29731,19.4499,1.65709,11.1895
169.14,104.195,19.1405,55.5866,20.8012,2.29478,19.449,1.65709,11.1895
169.16,100.738,19.1405,55.5883,20.802,2.2929,19.3121,1.65709,11.1895
169.18,97.2807,19.1207,55.8776,20.892,2.29089,19.3117,1.65709,11.1895
169.2,95.2064,19.1207,55.8785,20.8922,2.28816,19.1749,1.68006,11.1895
169.22,93.8235,19.098,55.9364,21.1623,2.28598,19.1745,1.68013,10.4223
169.24,93.1321,19.0842,55.9365,21.1629,2.28521,19.2201,1.7724,10.4206
169.26,93.8235,19.0842,55.8208,21.2529,2.28556,19.2202,1.77268,10.4206
169.28,99.355,19.0562,55.8204,21.2532,2.28545,19.2202,1.77268,10.4206
169.3,103.504,19.0427,55.7047,21.3432,2.28528,19.2202,1.77268,10.4206
169.32,111.109,19.0427,55.7044,21.3434,2.28511,19.2658,1.77268,10.4206
169.34,115.949,19.0236,55.7044,21.4333,2.28472,19.266,1.77268,10.4206
169.36,118.024,19.0236,55.7044,21.4336,2.2849,19.266,1.77268,10.4206
169.38,124.938,19.0041,56.1672,21.5236,2.28599,19.266,1.77268,10.4206
169.4,131.852,18.9857,56.1686,21.5238,2.28819,19.4029,1.77268,10.4206
169.42,138.075,18.9857,56.4578,21.5238,2.29149,19.3577,1.77268,10.4206
169.44,143.607,18.9603,56.4587,21.5238,2.29452,19.3575,1.78824,10.4206
169.46,146.373,18.9406,56.748,21.299,2.297,19.4031,1.78828,9.69435
169.48,149.138,18.9406,56.7489,21.2983,2.2994,19.4033,1.80906,9.69213
169.5,153.978,18.9231,56.7489,21.2082,2.30263,19.3576,1.80913,9.69213
169.52,156.744,18.9231,56.7489,21.208,2.30599,19.3575,1.80913,9.69213
169.54,164.35,18.9027,56.2861,20.9382,2.3081,19.3575,1.80913,9.69213
169.56,169.881,18.8839,56.2846,20.9374,2.30889,19.3575,1.80913,9.69213
169.58,170.573,18.8839,55.8215,20.6223,2.31034,19.4032,1.80913,9.69213
169.6,171.956,18.8572,55.8204,20.6216,2.31204,19.4033,1.80913,9.69213
169.62,176.104,18.8381,55.9361,20.3517,2.31387,19.4489,1.80913,9.69213
169.64,183.71,18.8381,55.9365,20.3509,2.31668,19.449,1.80913,9.69213
169.66,183.71,18.823,56.1681,19.9908,2.31882,19.4947,1.80913,9.69213
169.68,179.561,18.823,56.1686,19.99,2.3204,19.4948,1.78487,9.69213
169.7,174.721,18.8019,56.1107,19.7651,2.32148,19.6317,1.7848,9.69213
169.72,176.104,18.7742,56.1106,19.7644,2.32213,19.6321,1.81037,9.69213
169.74,178.179,18.7742,56.2263,19.3596,2.32229,19.8146,1.81043,9.69213
169.76,176.796,18.7469,56.2266,19.3584,2.32253,19.8151,1.81043,9.69213
169.78,175.413,18.7278,55.8795,19.0435,2.32264,19.952,1.81043,9.69213
169.8,173.338,18.7278,55.8785,19.0426,2.32241,19.9524,1.81043,9.69213
169.82,172.647,18.7014,55.4157,18.7277,2.32267,20.0893,1.81043,9.69213
169.84,166.424,18.7014,55.4143,18.7268,2.32358,20.0897,1.81043,9.69213
169.86,160.201,18.6787,54.8932,18.7268,2.32505,20.0897,1.81043,9.69213
169.88,157.436,18.6692,54.892,18.7268,2.32648,20.0897,1.81043,9.69213
169.9,153.978,18.6692,54.5449,18.7718,2.32722,20.181,1.81043,9.69213
169.92,149.83,18.6438,54.5439,18.7719,2.32739,20.1812,1.75904,9.69213
169.94,144.99,18.6122,54.0807,18.9069,2.3268,20.0443,1.75888,9.28838
169.96,151.213,18.6122,54.0797,18.9072,2.32706,20.0439,1.68791,9.28745
169.98,149.138,18.5934,53.5012,19.0871,2.32745,19.7246,1.68769,9.28745
170,147.755,18.5934,53.4994,19.0877,2.32874,19.7236,1.68769,9.28745
170.02,144.298,18.5657,52.5732,19.3577,2.33037,19.1757,1.68769,9.28745
170.04,141.533,18.5417,52.571,19.4483,2.33249,19.1745,1.68769,9.28745
170.06,144.99,18.5417,52.1082,19.4486,2.33434,18.2164,1.68769,9.28745
170.08,146.373,18.5226,52.1068,19.6286,2.33617,18.2135,1.68769,9.28745
170.1,146.373,18.5226,51.5862,19.6291,2.33754,16.936,1.68769,9.28745
170.12,147.064,18.49,51.5846,19.764,2.33749,16.9321,1.68769,9.28745
170.14,145.681,18.4672,51.5846,19.7644,2.33789,15.5178,1.68769,9.28745
170.16,146.373,18.4672,51.5846,19.7194,2.33883,15.5135,1.61735,9.61045
170.18,147.064,18.4396,51.6424,19.7193,2.33996,14.4641,1.61719,9.61119
170.2,146.373,18.4136,51.6426,19.5394,2.34134,14.4609,1.47995,9.61119
170.22,146.373,18.4136,51.5847,19.5388,2.34359,13.4108,1.47953,9.61119
170.24,145.681,18.3872,51.7003,19.134,2.34563,13.4084,1.47953,9.61119
170.26,141.533,18.3872,51.7006,19.1328,2.34679,12.7697,1.47953,9.61119
170.28,151.213,18.3661,52.2213,18.6381,2.348,12.7677,1.47953,9.61119
170.3,168.498,18.3408,52.2229,18.6365,2.34818,12.0829,1.47953,9.61119
170.32,181.636,18.3408,52.4543,17.9619,2.34781,12.0813,1.47953,9.61119
170.34,186.476,18.322,52.455,17.9598,2.34669,11.3969,1.47953,9.61119
170.36,191.316,18.297,52.455,17.4647,2.34548,11.3948,1.47953,9.61119
170.38,198.23,18.297,52.455,17.4636,2.3441,10.3911,1.50284,9.61119
170.4,197.539,18.265,52.2814,16.9688,2.34364,10.3881,1.50291,9.30861
170.42,194.773,18.265,52.2809,16.9673,2.34438,9.33875,1.3162,9.30768
170.44,199.613,18.2472,51.8178,16.7423,2.34417,9.33554,1.31563,9.30768
170.46,208.602,18.2265,51.8167,16.7418,2.34228,8.42308,1.31563,9.30768
170.48,214.133,18.2265,51.0647,16.5169,2.33896,8.42029,1.31563,9.30768
170.5,214.825,18.1985,51.0624,16.5162,2.33426,7.50714,1.31563,9.30768
170.52,215.516,18.1725,49.615,16.5162,2.32716,7.50504,1.31563,9.30768
170.54,221.047,18.1725,49.6117,16.5162,2.31886,6.86632,1.31563,9.30768
170.56,228.653,18.1474,47.587,16.4262,2.30905,6.86437,1.31563,9.30768
170.58,230.728,18.1474,47.5808,16.426,2.29691,6.59042,1.31563,9.30768
170.6,226.579,18.1198,46.3082,16.6059,2.2828,6.58979,1.31563,9.30768
170.62,223.813,18.1063,46.3043,16.6064,2.26664,6.54417,1.46804,9.30768
170.64,228.653,18.1063,45.6101,16.2466,2.2501,6.54403,1.4685,9.97337
170.66,224.505,18.0904,45.608,16.2455,2.23269,6.40706,1.36099,9.97541
170.68,220.356,18.0615,45.1452,15.5259,2.21462,6.40674,1.36074,9.97541
170.7,227.27,18.0615,45.1438,15.5237,2.19483,6.49799,1.36074,9.97541
170.72,230.728,18.0321,45.6648,14.4434,2.17243,6.49827,1.36074,9.97541
170.74,228.653,18.0321,45.666,14.441,2.14782,6.3614,1.36074,9.97541
170.76,220.356,18.0134,47.2858,13.1366,2.12227,6.36098,1.36074,9.97541
170.78,212.059,17.9929,47.2907,13.1327,2.09556,6.49785,1.36074,9.97541
170.8,209.985,17.9929,50.3011,11.7373,2.06835,6.49827,1.36074,9.97541
170.82,205.144,17.9617,50.308,11.7341,2.04184,6.40702,1.36074,9.97541
170.84,196.156,17.9379,54.6467,10.6547,2.01517,6.40674,1.36074,9.97541
170.86,189.241,17.9379,54.6599,10.6514,1.98995,6.36108,1.5795,9.97541
170.88,187.167,17.9169,60.3291,10.1567,1.96753,6.36098,1.58,10.4192
170.9,183.71,17.9169,60.3464,10.1551,1.94738,6.26973,1.57436,10.4206
170.92,174.03,17.9007,64.338,9.79533,1.92932,6.13259,1.57434,10.4206
170.94,160.201,17.8796,64.3502,9.79423,1.91185,6.13217,1.57434,10.4206
170.96,155.361,17.8796,63.7717,9.8392,1.8957,6.04092,1.57434,10.4206
170.98,155.361,17.8721,63.7699,9.83934,1.87965,6.04064,1.57434,10.4206
171,151.904,17.8632,59.7753,9.61429,1.86469,5.85801,1.57434,10.4206
171.02,155.361,17.8632,59.7662,9.61377,1.85201,5.85759,1.57434,10.4206
171.04,157.436,17.8042,55.1383,9.7487,1.84259,5.81197,1.57434,10.4206
171.06,161.584,17.8042,55.1241,9.74911,1.83646,5.81183,1.57434,10.4206
171.08,161.584,17.7818,53.4453,10.1092,1.83338,5.49223,1.57434,10.4206
171.1,161.584,17.7622,53.4414,10.11,1.83411,5.49149,1.77919,10.4206
171.12,166.424,17.7622,54.6562,10.3799,1.83725,5.49149,1.77982,10.1583
171.14,169.19,17.7375,54.6599,10.3807,1.84419,5.49149,1.81501,10.1575
171.16,167.807,17.7191,57.6125,10.2457,1.85342,5.53715,1.81511,10.1575
171.18,164.35,17.7191,57.6192,10.2454,1.86321,5.53726,1.81511,10.1575
171.2,166.424,17.6934,59.8753,10.1104,1.87445,5.49163,1.81511,10.1575
171.22,173.338,17.6934,59.8822,10.11,1.88777,5.49149,1.81511,10.1575
171.24,175.413,17.6713,58.6096,10.3799,1.90355,5.49149,1.81511,10.1575
171.26,177.487,17.6573,58.6057,10.3807,1.92032,5.49149,1.81511,10.1575
171.28,176.104,17.6573,54.7877,10.5156,1.93935,5.58274,1.81511,10.1575
171.3,178.179,17.636,54.776,10.516,1.95985,5.58302,1.81511,10.1575
171.32,176.796,17.636,51.4208,10.8759,1.98195,5.5374,1.81511,10.1575
171.34,183.019,17.6202,51.4105,10.877,2.00488,5.53726,1.91945,10.1575
171.36,183.71,17.6047,49.0948,11.6872,2.02807,5.53726,1.91977,10.3392
171.38,188.55,17.6047,49.0895,11.689,2.05209,5.53726,1.97146,10.3396
171.4,192.699,17.5951,48.6267,12.7235,2.07502,5.67412,1.97162,10.3396
171.42,194.773,17.5745,48.6253,12.7266,2.0983,5.67454,1.97162,10.3396
171.44,194.082,17.5745,49.0305,13.8969,2.11985,5.7202,1.97162,10.3396
171.46,196.847,17.5609,49.0315,13.8996,2.13949,5.7203,1.97162,10.3396
171.48,196.847,17.5609,48.9736,14.7541,2.15898,5.81155,1.97162,10.3396
171.5,195.464,17.5444,48.9734,14.7568,2.17741,5.81183,1.97162,10.3396
171.52,187.167,17.5304,47.9314,15.5669,2.19291,5.9488,1.97162,10.3396
171.54,187.859,17.5304,47.929,15.9286,2.20548,5.94912,1.97162,10.3396
171.56,196.847,17.5168,46.5985,15.9297,2.21649,6.26848,1.97162,10.3396
171.58,204.453,17.4988,46.5944,15.6146,2.22612,6.26945,2.01324,10.4002
171.6,204.453,17.4988,45.9581,15.6139,2.23436,6.54319,2.01333,10.4003
171.62,206.527,17.4771,45.9561,14.7594,2.2406,6.54403,2.0569,10.4003
171.64,202.379,17.4771,45.6669,14.7568,2.2449,7.0915,2.05703,10.4003
171.66,207.91,17.4671,45.666,14.0816,2.24741,7.09318,2.05703,10.4003
171.68,213.442,17.4612,45.1454,14.08,2.24834,7.82314,2.05703,10.4003
171.7,215.516,17.4612,45.1438,13.4504,2.24832,7.82538,2.05703,10.4003
171.72,216.207,17.4473,44.6227,13.4485,2.24618,8.82984,2.05703,10.4003
171.74,221.739,17.4215,44.448,13.0437,2.24321,8.83215,2.05703,10.4003
171.76,225.196,17.4215,44.4475,13.0424,2.2406,9.74461,2.05703,10.4003
171.78,230.036,17.4042,45.1416,13.1774,2.23697,9.7474,2.05703,10.4003
171.8,230.728,17.3891,45.1438,13.1778,2.23339,10.7975,2.05703,10.4003
171.82,236.95,17.3891,46.3007,13.0428,2.23162,10.7999,2.04005,9.79515
171.84,243.173,17.37,46.3043,13.0424,2.23085,11.6668,2.06264,9.7933
171.86,239.716,17.37,47.52,13.3575,2.23138,11.6694,2.06271,9.7933
171.88,231.419,17.3494,47.5228,13.3582,2.23242,12.5363,2.06271,9.7933
171.9,227.27,17.3306,48.4484,13.6731,2.23341,12.5389,2.06271,9.7933
171.92,232.802,17.3306,48.4512,13.674,2.23485,13.1776,2.06271,9.7933
171.94,233.493,17.3178,49.088,14.3942,2.23752,13.1796,2.06271,9.7933
171.96,230.036,17.3178,49.0895,14.3958,2.2415,14.0464,2.06271,9.7933
171.98,220.356,17.2983,50.0151,15.2954,2.24593,14.0491,2.06271,9.7933
172,221.739,17.2762,50.0179,15.2981,2.25175,15.2362,2.06271,9.7933
172.02,224.505,17.2762,50.8863,16.4684,2.25902,15.2389,2.06271,9.7933
172.04,225.887,17.2563,50.8883,16.4711,2.26762,16.6988,2.07446,9.7933
172.06,225.887,17.2438,51.8717,17.4606,2.27717,16.7033,2.0745,9.85382
172.08,221.739,17.2438,51.8747,17.4636,2.28761,17.9817,2.08251,9.854
172.1,218.973,17.228,52.6846,18.633,2.297,17.9846,2.08253,9.854
172.12,217.59,17.228,52.6871,18.6365,2.30529,18.8515,2.08253,9.854
172.14,208.602,17.2111,53.5548,19.2212,2.31347,18.8541,2.08253,9.854
172.16,200.996,17.1967,53.5575,19.223,2.32065,19.8586,2.08253,9.854
172.18,208.602,17.1967,54.6566,19.4929,2.32717,19.8609,2.08253,9.854
172.2,212.75,17.1783,54.6599,19.4937,2.3339,20.1346,2.08253,9.854
172.22,205.144,17.161,55.5283,19.6738,2.34051,20.1355,2.08253,9.854
172.24,207.219,17.161,55.5303,19.6742,2.34567,20.2267,2.08253,9.854
172.26,204.453,17.1408,56.051,19.7641,2.34926,20.227,2.08253,9.854
172.28,207.91,17.1408,56.0525,19.7644,2.35214,19.862,2.06581,9.854
172.3,199.613,17.1202,56.5157,19.8994,2.35327,19.8609,2.06576,9.71269
172.32,191.316,17.1022,56.5168,19.8997,2.35337,19.6328,2.05769,9.71236
172.34,183.71,17.1022,56.2854,20.1246,2.35203,19.6321,2.05766,9.71236
172.36,186.476,17.0856,56.2846,20.1253,2.34891,19.2668,2.05766,9.71236
172.38,192.007,17.0661,55.9376,20.4851,2.3446,18.901,2.05766,9.71236
172.4,190.624,17.0661,55.9365,20.4862,2.34151,18.8999,2.05766,9.71236
172.42,187.859,17.0503,55.4159,20.846,2.33872,18.4893,2.05766,9.71236
172.44,192.699,17.0503,55.4143,20.8471,2.33585,18.488,2.05766,9.71236
172.46,200.304,17.0315,55.1829,21.3868,2.33291,18.0318,2.05766,9.71236
172.48,197.539,17.0161,55.1822,21.3885,2.32964,18.0304,2.05766,9.71236
172.5,198.23,17.0161,54.8927,21.7486,2.32648,17.8934,2.05766,9.71236
172.52,196.847,16.9977,54.892,21.7494,2.32337,17.8931,2.07614,9.71236
172.54,190.624,16.9786,54.892,22.1992,2.32118,17.4369,2.07618,9.91409
172.56,191.316,16.9786,54.892,22.2005,2.31996,17.4355,2.06829,9.91471
172.58,190.624,16.9587,55.5868,22.2906,2.31918,17.2072,2.06827,9.91471
172.6,194.773,16.9587,55.5883,22.2908,2.31911,17.2067,2.06827,9.91471
172.62,200.996,16.9385,56.3404,22.5157,2.31919,17.2523,2.06827,9.91471
172.64,207.91,16.9227,56.3427,22.5163,2.31947,17.2524,2.06827,9.91471
172.66,204.453,16.9227,57.6163,22.4713,2.3201,17.2524,2.06827,9.91471
172.68,202.379,16.9112,57.6192,22.4712,2.32135,17.2524,2.06827,9.91471
172.7,205.836,16.9112,59.0654,22.6961,2.32172,17.3437,2.06827,9.91471
172.72,209.985,16.8943,59.0699,22.6968,2.32176,17.344,2.06827,9.91471
172.74,212.059,16.8756,59.8219,23.0566,2.32206,17.4808,2.06827,9.91471
172.76,211.367,16.8756,59.8242,23.0577,2.32289,17.4813,2.06995,9.91471
172.78,215.516,16.8638,59.882,23.3725,2.32381,17.4356,2.06996,9.69281
172.8,219.665,16.852,59.8822,23.3735,2.32475,17.4355,2.05876,9.69213
172.82,218.973,16.852,59.2459,23.9582,2.32602,17.2986,2.05873,9.69213
172.84,221.048,16.8351,59.2439,23.96,2.32743,17.2982,2.05873,9.69213
172.86,221.048,16.8351,57.9703,24.4551,2.32894,17.2982,2.05873,9.69213
172.88,215.516,16.8189,57.9674,24.4562,2.33018,17.2982,2.05873,9.69213
172.9,216.207,16.7994,57.0418,24.8161,2.33079,17.1613,2.05873,9.69213
172.92,214.825,16.7994,57.039,24.8172,2.3311,17.1609,2.05873,9.69213
172.94,209.985,16.7847,57.3284,25.1322,2.33197,17.2066,2.05873,9.69213
